mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
90:48:6c:ed:db:0e,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,308388,-56,-56,585.0,195.1,2892747,3647436715,697435,161236255,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f4:f5:d8:d1:f0:60,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,5509,-56,-55,433.3,195.0,28700,2485353,31640,6155997,,CAN_STEER,3,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:99:af:e4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,pw-shasta-6G,16439,-54,-61,720.6,432.3,103613,33212489,183248,155534325,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
e0:e2:e6:bf:58:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582487,-50,-53,65.0,72.2,84751,7254659,46848,5177578,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:f4:f3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582482,-40,-38,19.5,72.2,75456,22955823,48548,3535495,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:93:24,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582359,-40,-39,48.0,72.2,75135,19424717,48682,3395668,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:77:14,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582358,-42,-41,48.0,72.2,75347,19573816,48959,3508468,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582358,-40,-38,52.0,72.2,75017,22902203,48537,3391769,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582358,-43,-42,13.0,72.2,76018,22855372,49558,3725140,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:a2:f4:11:b8:fb,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582357,-45,-79,19.5,72.2,75181,19723443,48753,3402905,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:88:2c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,576471,-36,-33,65.0,72.2,73865,19257276,47723,3332937,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:b3:90:2d,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,551197,-35,-35,130.0,130.0,4479573,5664215040,1771482,1428391836,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
24:18:c6:7d:6e:98,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,501632,-65,-66,19.5,65.0,69399,4000843,70701,4346247,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
94:3c:c6:62:e5:84,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,64458,-62,-64,52.0,72.2,15029,740016,7243,1116581,,BACKOFF,1,True,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
54:e0:19:9c:ad:4b,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,34637,-62,-62,11.0,72.2,52779,54581554,8166,1487971,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:89:34:8c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,8631,-63,-64,39.0,65.0,719,55741,365,47360,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:7b:09:b3:75:86,Dante,Default Venue,1,0,True,5G,test,4863,-36,-35,390.0,195.1,37476,8340084,37008,8680720,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:4e:cf,Shasta NorthEast,Spoonery,1,0,True,2G,430 Dandy,15104,-86,-86,26.0,14.4,3665889,4536479043,2240865,148778936,,MAX_REACHED,1,True,245,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b8:2c:a0:4f:73:62,Shasta NorthEast,Spoonery,1,0,True,2G,Honeywell,216387,-55,-54,72.2,72.2,9747,1570515,8158,1579982,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:47:5e:47:e3:7d,Duffy LLC,Duffy Barn,1,0,True,2G,Riverside,17484,-55,-55,11.0,72.2,9362,5952277,5748,536731,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:ea:5a:60:fe:11,Steve's house,Steve's house,1,0,True,5G,Dogfood,63662,-60,-66,156.0,780.0,102942,19130023,57856,49324678,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:ba:f8:11:25:38,Steve's house,Steve's house,1,0,True,5G,Dogfood,39046,-79,-67,58.5,292.6,592842,283055363,1249245,1316510711,,BACKOFF,3,True,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
a0:4e:cf:e7:6a:1e,Steve's house,Steve's house,1,0,True,5G,Dogfood,15198,-72,-72,104.0,585.1,74867,19417383,407363,553882391,,MAX_REACHED,3,True,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:39:c8:92:83:3b,Steve's house,Steve's house,1,0,True,5G,Dogfood,8656,-71,-71,58.5,72.2,3705,916355,6604,6816847,,CAN_STEER,3,True,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2c:d9:74:7d:03:d1,Tim,TRaceHome,1,0,True,5G,lake,153713,-74,-60,39.0,433.3,120952,30192458,498983,141895342,,CAN_STEER,3,True,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
b0:09:da:48:8e:26,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,582961,-36,-33,150.0,150.0,122787,45327302,123833,13316209,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,False
7c:27:bc:27:2b:8a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,582957,-59,-59,48.0,866.7,8862508,893550268,102781914,152913077503,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
ac:15:a2:7b:34:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582538,-37,-35,72.2,72.2,75218,29234953,44618,3067284,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:0b:fb:63:bb:a8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582538,-54,-54,52.0,65.0,36280,2606879,26838,3525031,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:52:a1:60:83:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,582538,-16,-13,72.2,72.2,75320,24288440,44713,3322913,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:1c:c2:60:b6:aa,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,105684,-36,-36,65.0,72.2,21739,1940868,11500,1383703,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:ac:ca:d4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,102067,-45,-42,72.2,58.5,10271,2126396,5679,669145,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a3:d9:bc,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,12694,-52,-51,65.0,65.0,1253,174291,726,109277,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:df:b9:3e:7b:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,659,-10,-10,144.4,144.4,5368,663052,7413,4300197,,DISABLED,3,True,5,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
5c:e9:1e:6a:df:b1,Erez home,Erez SF,1,0,True,6G,DEFI5G,64757,-66,-66,2161.3,2161.3,1578150,541459853,7263497,8499714570,,CAN_STEER,2,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a6:31:7f:56:b5:2d,Erez home,Erez SF,1,0,True,5G,DEFI,58942,-45,-52,286.7,1200.9,239188,71767975,200255,158760687,,MAX_REACHED,3,True,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
3c:22:fb:4c:5d:7d,Erez home,Erez SF,1,0,True,5G,DEFI5G,193870,-43,-45,1300.0,975.0,1053735,1247613139,418739,121108463,,CAN_STEER,,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e6:ba:2b:fb:8b:19,Erez home,Erez SF,1,0,True,5G,DEFI5G,11165,-73,-78,36.0,576.4,86188,97788540,156587,120105697,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
26:97:c2:5d:f3:3a,Erez home,Erez SF,1,0,True,2G,DEFI5G,11381,-57,-64,39.0,28.9,70678,8963137,102376,140280804,,MAX_REACHED,3,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ab,Erez home,Erez SF backhaul,1,0,True,5G,backhaul,391819,-68,-68,626.9,960.7,28929813,7091943794,83315681,101114020131,,CAN_STEER,2,True,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ac,Erez home,Erez SF backhaul,1,0,True,2G,backhaul,389593,-74,-78,13.5,6.0,64146702,47048441161,29176337,2982767162,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
