mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
34:60:f9:ca:b2:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505451,-45,-42,65.0,72.2,67353,19964093,43972,3316852,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:a2:f4:11:b8:fb,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505450,-45,-42,72.2,72.2,66615,17248741,43246,3041401,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:88:2c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,499564,-36,-33,58.5,72.2,65250,16814052,42051,2962206,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:b3:90:2d,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,474290,-37,-36,130.0,130.0,3804102,4809906472,1503765,1210673078,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
24:18:c6:7d:6e:98,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,424725,-66,-67,26.0,65.0,58718,3385216,59824,3678114,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:89:34:8c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,20737,-64,-64,52.0,65.0,1619,121085,811,86106,,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:7b:09:b3:75:86,Dante,Default Venue,1,0,True,5G,test,27723,-41,-36,585.1,195.1,279048,63479989,459927,382320200,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:4e:cf,Shasta NorthEast,Spoonery,1,0,True,2G,430 Dandy,831171,-90,-90,13.0,7.2,111999868,140127046028,72009454,4843954256,,MAX_REACHED,1,True,435,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b8:2c:a0:4f:73:62,Shasta NorthEast,Spoonery,1,0,True,2G,Honeywell,139464,-55,-54,72.2,72.2,6389,1034889,5239,1012792,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:47:5e:47:e3:7d,Duffy LLC,Duffy Barn,1,0,True,2G,Riverside,76674,-56,-55,72.2,72.2,71181,60057973,29602,3906385,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:39:c8:92:83:3b,Steve's house,Steve's house,1,0,True,2G,Dogfood,24166,-54,-56,72.2,72.2,13717,2815042,16616,11531138,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:ea:5a:60:fe:11,Steve's house,Steve's house,1,0,True,5G,Dogfood,22619,-62,-65,130.0,866.7,34041,4999489,114923,154767887,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
38:ba:f8:11:25:38,Steve's house,Steve's house,1,0,True,5G,Dogfood,15287,-78,-67,58.5,292.6,83946,27636604,90608,49611635,,BACKOFF,3,True,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
a0:4e:cf:e7:6a:1e,Steve's house,Steve's house,1,0,True,5G,Dogfood,4363,-62,-68,78.0,433.3,11672,2909001,18653,15411489,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2c:d9:74:7d:03:d1,Tim,TRaceHome,1,0,True,5G,lake,76813,-72,-59,39.0,468.0,60721,15269016,253610,79670051,,CAN_STEER,3,True,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
b0:e4:d5:cb:54:b4,Tim,TRaceHome,1,0,True,2G,pond,76642,-64,-63,72.2,130.0,49818,11224763,56210,19786462,S-99,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
b0:09:da:48:8e:26,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,506056,-37,-34,150.0,150.0,106523,39070291,107252,11507996,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,False
7c:27:bc:27:2b:8a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,506052,-70,-60,866.7,780.0,7977757,803067246,93617650,139279190439,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
94:3c:c6:64:2e:2c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,506027,-37,-42,72.2,43.3,125442,6306147,62297,9625578,,BACKOFF,1,True,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
ac:15:a2:7b:34:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505633,-37,-36,72.2,72.2,65495,25397316,38875,2673543,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:0b:fb:63:bb:a8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505633,-54,-55,58.5,43.3,31477,2261594,23285,3059885,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:52:a1:60:83:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505633,-16,-13,72.2,72.2,65587,21129136,39084,2900568,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
94:3c:c6:62:e5:84,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,74004,-37,-42,72.2,65.0,16527,782397,7945,1343133,,BACKOFF,1,True,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
00:1c:c2:60:b6:aa,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,28779,-35,-36,58.5,72.2,5941,532227,3152,385802,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:ac:ca:d4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,25162,-43,-43,72.2,58.5,2276,296919,1292,157602,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:df:b9:3e:7b:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,18192,-10,-9,144.4,144.4,91854,7308532,93423,13000599,,DISABLED,3,True,5,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
fc:45:c3:a3:d9:bc,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,7438,-53,-49,72.2,72.2,780,120782,446,59291,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a6:31:7f:56:b5:2d,Erez home,Erez SF,1,0,True,5G,DEFI,110754,-43,-50,286.7,12.0,409878,141296459,347569,289218139,,MAX_REACHED,3,True,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
3c:22:fb:4c:5d:7d,Erez home,Erez SF,1,0,True,5G,DEFI5G,116946,-46,-48,1300.0,1300.0,130984,16057713,202607,65700878,,CAN_STEER,,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
26:97:c2:5d:f3:3a,Erez home,Erez SF,1,0,True,2G,DEFI5G,9186,-65,-66,13.0,21.7,1660,141160,93,13478,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e6:ba:2b:fb:8b:19,Erez home,Erez SF,19,0,True,5G,DEFI5G,2548,-70,-76,36.0,313.4,3038,866369,3525,1489161,,CAN_STEER,3,True,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b2:8e:2a:fa:1b:ad,Erez home,Erez SF,19,0,True,2G,DEFI5G,367,-60,-61,72.2,57.8,18,1333,22,2766,,CAN_STEER,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ab,Erez home,Erez SF backhaul,1,0,True,5G,backhaul,314909,-74,-74,216.1,12.0,25206890,5279419138,69869924,85195695479,,CAN_STEER,2,True,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:6a:df:b1,Erez home,Erez SF backhaul,1,0,True,5G,backhaul,28320,-74,-81,144.1,288.2,590465,94640462,4022477,5755116338,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
f0:a7:31:0c:cc:ac,Erez home,Erez SF backhaul,1,0,True,2G,backhaul,312683,-72,-78,14.4,6.0,64138003,47047886831,29175852,2982678181,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
