mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
903cb36ae4d0,Unit6,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088504,12.6,1,0.05127,0.032227,0.00293,20.01,79.99,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-40.818717,1,100,full
903cb36ae615,Unit9,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088491,12.6,1,0,0,0,19.27,80.73,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-18.818717,1,1000,full
903cb36c40bd,AP-40BD,Truminds-BUS,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 17,281139,3.25,1,0,0.00293,0,18.31,81.69,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-44.818717,1,1000,full
903cb36c4108,Unit3,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088493,12.6,1,0.056153,0.019532,0.003418,19.21,80.79,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-38.818717,1,1000,full
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088492,12.6,2,0,0.011719,0.032715,19.32,80.68,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-73.818717,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,474977,5.5,2,0.073243,0.016114,0.004883,23.1,76.9,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-36.818717,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088499,12.6,1,0,0,0,19.33,80.67,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-71.818717,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088488,12.6,1,0,0,0,19.39,80.61,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-43.818717,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4705247,54.46,1,0.008789,0.022461,0,21.01,78.99,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-63.818717,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,541688,6.27,1,0.008789,0.005371,0,17.39,82.61,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-82.818717,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088827,12.6,2,0.089357,0.059083,0.012696,20.1,79.9,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-40.818717,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,428330,4.96,1,0,0,0,18.88,81.12,2,6,4,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-70.818717,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1897795,21.97,1,0.073243,0.016114,0.004883,18.66,81.34,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-46.818717,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,511878,5.92,2,0,0.018555,0,18.86,81.14,2,6,17,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-93.818717,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088485,12.6,1,0,0,0,19.25,80.75,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-48.818717,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1341803,15.53,1,0.000977,0,0,26.3,73.7,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-60.818717,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,28564,0.33,1,0.012207,0.009766,0,17.74,82.26,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-94.818717,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1088500,12.6,1,0.001953,0.018555,0,19.55,80.45,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-90.818717,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,428418,4.96,-1,0.0015234374441206455,0.0019335937686264515,0.002358398400247097,54.51,45.49,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-65.818717,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,954997,11.05,-1,0.0023437500931322575,0.0017041015671566129,0.0017138671828433871,93.04,6.96,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-111.818717,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,675469,7.82,-1,0.0009423827868886292,0.0013720702845603228,0.0016015624860301614,81.48,18.52,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-97.818717,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,835280,9.67,2,0.05127,0.018067,0.00293,28.06,71.94,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-105.818717,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,80759,0.93,1,0,0,0,19.32,80.68,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-85.818717,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,610935,7.07,7,0.484871,0.342779,0.289555,69.43,30.57,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-99.818717,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,511880,5.92,6,0.281254,0.251469,0.197269,48.47,51.53,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-100.818717,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,610902,7.07,8,0.263188,0.265629,0.289555,70.69,29.31,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-70.818717,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 16,30525,0.35,5,0.1626,0.238773,0.25977,50.01,49.99,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-122.818717,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,80861,0.94,6,0.162112,0.187503,0.193362,50.73,49.27,2,4,2,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-123.818717,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1364602,15.79,-1,0.031962890177965164,0.03175292909145355,0.032470703125,27.05,72.95,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-81.818717,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1367617,15.83,-1,0.03641601651906967,0.033149413764476776,0.032353516668081284,28.37,71.63,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-101.818717,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,428355,4.96,1,0,0,0,15.54,84.46,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-93.818717,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,324452,3.76,1,0.010254,0.020508,0,16.51,83.49,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-136.818717,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,511935,5.93,2,0.096193,0.059571,0.010742,16.73,83.27,2,7,11,6,20,36,80,1,160,auto,auto,1,20,80,160,-148.818717,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,675406,7.82,2,0.082521,0.067872,0.010254,20.39,79.61,1,6,5,6,40,116,80,9,160,auto,auto,9,40,80,160,-95.818717,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,675410,7.82,7,0.347662,0.343755,0.298833,50.17,49.83,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-102.818717,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,677347,7.84,2,0.136233,0.056641,0.009277,23.03,76.97,1,2,3,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-141.818717,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1238547,14.34,2,0.18555,0.175296,0.179202,49.63,50.37,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-96.818717,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,511925,5.93,2,0.148928,0.202152,0.182132,45.88,54.12,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-149.818717,1,1000,full
e49d731c0c51,AP-e49d731c0c51,API Test Org 30813,API Test Venue 62784198,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,2737,0.03,4,0.363287,0.38526,0.269047,44.31,55.69,1,2,0,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-123.818717,1,100,full
e49d731c0dcb,EAP-104,Marek,Development,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 21,152578,1.77,3,0.245609,0.218265,0.186526,46.9,53.1,2,2,0,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-107.818717,1,1000,full
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,80866,0.94,6,0.189456,0.209964,0.237308,46.64,53.36,2,4,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-126.818717,1,1000,full
