mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
90:48:6c:ed:db:0e,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,307666,-57,-57,780.0,195.1,2891971,3647041204,696694,161076071,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f4:f5:d8:d1:f0:60,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,4787,-58,-56,433.3,195.0,24836,2184156,27640,5748559,,CAN_STEER,3,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:99:af:e4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,pw-shasta-6G,15717,-54,-61,720.6,216.1,103590,33211303,183093,155491292,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
e0:e2:e6:bf:58:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581765,-50,-53,65.0,72.2,84655,7247279,46800,5172430,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:f4:f3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581760,-39,-38,13.0,72.2,75390,22932923,48512,3533078,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:93:24,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581637,-42,-39,58.5,72.2,75063,19404520,48638,3392730,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:77:14,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581636,-44,-41,58.5,72.2,75282,19554520,48923,3506033,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581636,-39,-38,52.0,72.2,74945,22878349,48494,3388891,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581636,-44,-42,26.0,72.2,75953,22832847,49520,3722668,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:a2:f4:11:b8:fb,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581635,-44,-72,39.0,72.2,75117,19704184,48718,3400609,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:88:2c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,575749,-36,-33,65.0,72.2,73787,19236230,47670,3329444,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:b3:90:2d,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,550475,-35,-35,130.0,130.0,4479383,5664201588,1771339,1428377934,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
24:18:c6:7d:6e:98,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,500910,-69,-67,58.5,65.0,69308,3995639,70608,4340565,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
94:3c:c6:62:e5:84,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,63736,-62,-64,39.0,72.2,14948,735138,7210,1113944,,BACKOFF,1,True,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
54:e0:19:9c:ad:4b,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,33915,-63,-62,11.0,72.2,52695,54575818,8106,1482883,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:89:34:8c,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,7909,-64,-64,52.0,58.5,671,52129,340,45054,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:7b:09:b3:75:86,Dante,Default Venue,1,0,True,5G,test,4142,-40,-36,650.0,195.1,32455,7266626,32068,7447182,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:4e:cf,Shasta NorthEast,Spoonery,1,0,True,2G,430 Dandy,14383,-86,-86,26.0,13.0,3485040,4312521151,2131623,141525580,,MAX_REACHED,1,True,322,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b8:2c:a0:4f:73:62,Shasta NorthEast,Spoonery,1,0,True,2G,Honeywell,215666,-55,-54,72.2,72.2,9714,1565152,8129,1573898,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:47:5e:47:e3:7d,Duffy LLC,Duffy Barn,1,0,True,2G,Riverside,16763,-55,-55,65.0,72.2,7388,4021788,5230,470834,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:ea:5a:60:fe:11,Steve's house,Steve's house,1,0,True,5G,Dogfood,62922,-60,-65,130.0,780.0,101601,18899756,57235,49133207,,CAN_STEER,2,True,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:ba:f8:11:25:38,Steve's house,Steve's house,1,0,True,5G,Dogfood,38306,-79,-67,58.5,292.6,587422,281358654,1243869,1315038825,,BACKOFF,3,True,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
a0:4e:cf:e7:6a:1e,Steve's house,Steve's house,1,0,True,5G,Dogfood,14458,-68,-73,78.0,585.1,67019,18045788,371710,507066345,,MAX_REACHED,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:39:c8:92:83:3b,Steve's house,Steve's house,1,0,True,5G,Dogfood,7916,-72,-71,58.5,72.2,3056,569975,5973,6570390,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2c:d9:74:7d:03:d1,Tim,TRaceHome,1,0,True,5G,lake,152972,-74,-60,48.0,433.3,120389,30060545,496204,141126723,,CAN_STEER,3,True,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
b0:09:da:48:8e:26,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,582239,-36,-34,150.0,150.0,122318,45241571,123276,13040627,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,False
7c:27:bc:27:2b:8a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,582235,-59,-59,48.0,780.0,8862059,893457509,102780951,152912716725,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
ac:15:a2:7b:34:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581816,-37,-34,72.2,72.2,75134,29203134,44573,3064172,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:0b:fb:63:bb:a8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581816,-54,-55,72.2,57.8,36241,2604495,26810,3522254,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:52:a1:60:83:b8,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,581816,-15,-13,72.2,72.2,75211,24257219,44644,3312332,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:1c:c2:60:b6:aa,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,104962,-34,-36,6.5,72.2,21591,1927956,11424,1374607,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:ac:ca:d4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,101345,-42,-42,72.2,57.8,10227,2123085,5657,667143,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:df:b9:3e:7b:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,94375,-10,-10,144.4,144.4,459476,35599970,453771,50460750,,DISABLED,3,True,6,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
fc:45:c3:a3:d9:bc,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,11972,-51,-51,72.2,65.0,1204,170637,701,107033,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:6a:df:b1,Erez home,Erez SF,1,0,True,6G,DEFI5G,63975,-68,-66,1921.5,2161.3,1571908,538868797,7256767,8495564262,,CAN_STEER,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a6:31:7f:56:b5:2d,Erez home,Erez SF,1,0,True,5G,DEFI,58160,-45,-52,1200.9,1200.9,238586,71557786,199599,158428481,,MAX_REACHED,3,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
3c:22:fb:4c:5d:7d,Erez home,Erez SF,1,0,True,5G,DEFI5G,193088,-42,-45,1300.0,1170.0,1053173,1247557943,417946,120835505,,CAN_STEER,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e6:ba:2b:fb:8b:19,Erez home,Erez SF,1,0,True,5G,DEFI5G,10383,-75,-79,36.0,12.0,85361,97660354,155676,119706759,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
26:97:c2:5d:f3:3a,Erez home,Erez SF,1,0,True,2G,DEFI5G,10599,-74,-63,48.0,43.3,70657,8961295,102369,140279820,,MAX_REACHED,3,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b2:8e:2a:fa:1b:ad,Erez home,Erez SF,19,0,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,1,False,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ab,Erez home,Erez SF backhaul,1,0,True,5G,backhaul,391097,-69,-68,432.3,960.7,28920163,7088548963,83306006,101108889439,,CAN_STEER,2,True,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ac,Erez home,Erez SF backhaul,1,0,True,2G,backhaul,388871,-76,-78,27.0,6.0,64146626,47048436203,29176335,2982766744,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
