mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
bc:df:58:1c:94:b2,TekSecute HQ,TekSecute HQ,d4babaa15160,HQ-WF196-5160-SE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,TTGLab,30394,-66,-62,433.3,433.3,84513,13273745,141538,18968295,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
16:fd:6f:85:a3:c3,TekSecute HQ,TekSecute HQ,d4babaa15160,HQ-WF196-5160-SE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,TTGLab,2147,-49,-56,286.7,1080.6,4356,951589,15235,17080484,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:11:96:e1:45:28,TekSecute HQ,TekSecute HQ,d4babaa15160,HQ-WF196-5160-SE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,RealCom Solutions,11986,-71,-75,300.0,300.0,184479,85297003,155652,32529344,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:11:96:e1:45:28,TekSecute HQ,TekSecute HQ,d4babaa151c0,HQ-WF196-51c0-NE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,RealCom Solutions,43234,-55,-68,300.0,54.0,403266,110445153,994205,1131413770,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:25:67:2e:f1:b8,TekSecute HQ,TekSecute HQ,d4babaa15160,HQ-WF196-5160-SE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,2G,TTGLab,2008237,-48,-49,72.2,72.2,5875847,8677752354,3261306,286193280,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b2:e8:05:36:dd:ad,TekSecute HQ,TekSecute HQ,d4babaa151c0,HQ-WF196-51c0-NE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,RealCom Solutions,5997,-65,-68,48.0,864.8,1077,217692,1027,626493,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
46:96:0d:1c:da:d9,TekSecute HQ,TekSecute HQ,d4babaa151c0,HQ-WF196-51c0-NE,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,5G,RealCom Solutions,4782,-51,-57,1200.9,1200.9,9394,2996455,10569,6831297,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d0:3f:27:b2:7a:45,TekSecute HQ,TekSecute HQ,d4babaa15480,HQ-WF196-5480-Lobby,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,True,2G,TTGLab,341746,-54,-49,72.2,57.8,208968,27056391,80347,17732125,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
46:ad:b1:7c:50:f1,Temple Buildings,Temple Rochester,d4babaa1eb18,AP0506,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,465,-65,-67,104.0,300.0,179,38118,159,64647,D-1105,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ec:0d:e4:be:6f:f2,Temple Buildings,Temple Rochester,d4babaa1eb48,AP1202,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,20402,-36,-35,130.0,144.4,61710,7449378,86754,112988782,D-1202,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:c9:06:04:1d:e9,Temple Buildings,Temple Rochester,d4babaa1ebf0,AP0206,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,2439,-60,-60,144.4,86.7,2704,429352,3104,2790124,D-1315,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:24:29:71:ec:cb,Temple Buildings,Temple Rochester,d4babaa1ebf0,AP0206,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,936,-56,-53,48.0,270.0,1307,556311,1378,836858,D-1317,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:f2:9a:57:ef:66,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,520953,-18,-15,72.2,72.2,3509821,389966465,3236850,498263262,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:f6:20:53:9a:07,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,41607,-57,-56,72.2,144.4,705740,60310033,1263956,1009217036,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9e:7b:26:b6:d0:2f,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,24388,-39,-39,173.4,360.0,552786,63332622,1640626,2202433789,D-1606,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:83:e7:3c:26:b4,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,13386,-54,-52,156.0,400.0,61007,4997376,88133,125580968,D-1606,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9e:87:a0:75:89:bc,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,6173,-51,-53,86.7,54.0,51664,7043769,69796,78614163,D-1606,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f4:11:99:0d:11,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,40777,-71,-68,86.7,180.0,338248,31467894,326943,30015896,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d4:f5:47:18:1c:f3,Temple Buildings,Temple Rochester,d4babaa1ecf8,AP0606,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,26965,-71,-73,65.0,180.0,132098,13218285,119017,11398287,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f8:54:b8:69:44:6d,Temple Buildings,Temple Rochester,d4babaa1f148,AP1304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,247280,-61,-60,86.7,240.0,423738,75780275,833064,1095303697,D-1302,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:00:49:89:6b:32,Temple Buildings,Temple Rochester,d4babaa1f160,AP1302,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,19746,-54,-55,11.0,43.3,7721,1047529,4990,1001699,D-1302,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4c:ba:d7:e2:42:24,Temple Buildings,Temple Rochester,d4babaa1f280,AP0702,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,96277,-63,-65,78.0,270.0,19640,2684203,32859,43883000,D-1701,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d4:ab:cd:d7:0f:31,Temple Buildings,Temple Rochester,d4babaa1f280,AP0702,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,503247,-68,-68,48.0,54.0,7172149,513652463,22515696,33688961584,D-1704,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f4:11:be:aa:54,Temple Buildings,Temple Rochester,d4babaa1f340,AP0604,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,352,-68,-63,86.7,180.0,2471,271437,2523,815201,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:d4:5c:35:14:82,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,1203991,-40,-39,65.0,58.5,5739689,691096332,5661967,1074056226,D-1102,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
bc:fd:0c:70:cf:12,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,1608,-44,-44,72.2,72.2,857,181496,473,77818,D-1102,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:9a:3e:0b:20:9e,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,1976774,-46,-46,86.7,200.0,5782298,715924516,5537735,910562538,D-1104,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:b6:91:4c:4c:69,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,304613,-65,-66,130.0,300.0,1241736,169520723,1512395,981152496,D-1104,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:38:cc:cb:64:d0,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,61276,-60,-59,117.0,130.0,971,250442,1278,549363,D-1104,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:a6:bc:d1:fc:f9,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,251108,-50,-45,86.7,200.0,840033,100672140,783724,134673590,D-1102,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:00:49:d7:62:5c,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,69299,-52,-52,135.0,54.0,308225,33241459,306657,69563244,D-1102,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
6c:0c:9a:80:d8:5a,Temple Buildings,Temple Rochester,d4babaa1f3d0,AP1102,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,65306,-31,-34,173.4,400.0,39781,11343888,46261,37731861,D-1102,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:90:ff:66:af:30,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,1110528,-72,-69,48.0,12.0,286471,52796924,49081,4711520,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:d2:b1:f2:c5:ec,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,586362,-53,-53,173.4,400.0,28634909,2314257892,56495487,83632124631,D-1314,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
52:71:9f:aa:0c:40,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,68290,-53,-53,173.4,400.0,11140571,9981867290,6298831,6699760226,D-1314,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
28:7e:80:86:15:fb,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,1114419,-55,-56,173.4,400.0,2133520,289956253,10133108,11541239136,D-1315,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
06:e0:bc:3b:31:fb,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,29756,-56,-56,156.0,400.0,169044,88642515,213227,231648357,D-1315,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7e:fb:31:14:66:a6,Temple Buildings,Temple Rochester,d4babaa1f490,AP0304,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,28528,-49,-52,173.4,324.0,94498,17397108,230969,287357186,D-1315,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:00:49:85:fe:f3,Temple Buildings,Temple Rochester,d4babaa1f748,AP1303,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,594206,-55,-54,11.0,72.2,53872,5851130,43684,4629303,D-1302,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:66:55:b1:c1:cf,Temple Buildings,Temple Rochester,d4babaa1f748,AP1303,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,36614,-56,-54,39.0,130.0,215981,33465918,360970,454369431,D-1302,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:4d:66:fa:2f:8b,Temple Buildings,Temple Rochester,d4babaa1f748,AP1303,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,32224,-52,-52,86.7,200.0,28938,3777288,26615,21191829,D-1302,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ae:fe:b1:78:a7:6d,Temple Buildings,Temple Rochester,d4babaa1f7f0,AP0208,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,14,-79,-76,6.5,12.0,227,24119,591,664759,D-1503,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c4:9d:ed:a5:51:e6,Temple Buildings,Temple Rochester,d4babaa1f7f0,AP0208,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,3596,-68,-71,78.0,270.0,778960,66622700,2458607,3642240967,D-1317,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c0:23:8d:c7:1f:b1,Temple Buildings,Temple Rochester,d4babaa1f880,AP0902,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,45318,-50,-50,48.0,400.0,4076,721176,5573,5783825,D-1902,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ce:6d:28:0e:74:c5,Temple Buildings,Temple Rochester,d4babaa1f880,AP0902,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,39029,-53,-51,173.4,400.0,9245,1416138,14254,16549370,D-1902,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c8:89:f3:c8:37:cb,Temple Buildings,Temple Rochester,d4babaa1f910,AP0704,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,5318,-64,-65,130.0,360.0,9128,1978096,9004,3809053,D-1800,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d6:57:01:9c:85:1c,Temple Buildings,Temple Rochester,d4babaa1f910,AP0704,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,17454,-52,-59,104.0,240.0,4224,1064336,6874,7635586,D-1704,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:be:83:5b:b1:f2,Temple Buildings,Temple Rochester,d4babaa1fa18,AP0603,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,285,-58,-63,130.0,12.0,1679,513434,1626,541519,D-1605,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:be:83:5b:b1:f2,Temple Buildings,Temple Rochester,e001a6808405,AP0602,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,23,0,0,0.0,6.0,0,0,1,30,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:22:54:a2:8f:42,Temple Buildings,Temple Rochester,d4babaa1fa18,AP0603,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,9949,-45,-44,72.2,72.2,5072,359951,2628,316621,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d8:1f:12:fa:a2:67,Temple Buildings,Temple Rochester,d4babaa1fa18,AP0603,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,9653,-67,-66,21.7,65.0,517,39782,353,32343,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d8:13:99:be:fb:d7,Temple Buildings,Temple Rochester,d4babaa1fa18,AP0603,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,546472,-68,-67,48.0,270.0,1361211,190364429,4857943,6336641646,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d4:f0:57:4e:ef:d5,Temple Buildings,Temple Rochester,d4babaa1fa18,AP0603,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,356066,-64,-64,104.0,130.0,61043,13391437,79045,79495821,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:91:15:8e:eb:20,Temple Buildings,Temple Rochester,d4babaa1fd00,AP1002,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,75833,-48,-50,156.0,400.0,607768,60032804,1363735,1948630393,D-1002,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
78:6c:84:e0:e7:a6,Temple Buildings,Temple Rochester,d4babaa1fd00,AP1002,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,74150,-53,-50,48.0,200.0,100930,27221877,101175,52127207,D-1002,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:67:76:b2,Temple Buildings,Temple Rochester,d4babaa1fd00,AP1002,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,3938,-43,-43,173.4,400.0,2854381,2610434383,913008,516602274,D-1002,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
64:e0:03:25:87:6f,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,19981,-53,-53,48.0,200.0,3610,520943,2845,651187,D-2003,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:84:9d:87:8e:ec,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,19926,-63,-60,200.0,200.0,13958,2134487,20261,19415909,D-2073,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
26:d3:40:d5:e8:e0,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,2444,-65,-64,200.0,360.0,24457,10832203,72254,77357287,D-2073,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
0c:8b:7d:75:71:3c,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,57427,-50,-52,300.0,300.0,461111,56255749,1869723,2740902400,D-2019,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d8:e7:43:26:ff:4e,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,6433,-49,-49,48.0,400.0,4255,653077,5859,6116803,D-2019,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:0c:d1:07:00:88,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CampusTrailhead,721445,-49,-48,72.2,72.2,19415,3215731,11313,1222891,D-2073,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4c:0b:be:b3:2c:f3,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CampusTrailhead,2658,-41,-43,130.0,130.0,475,90315,334,163103,D-2073,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:bb:3b:44:dd:df,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CT Guest,692907,-37,-36,72.2,72.2,29777,12656143,32472,8418740,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:ca:fa:c9:91:84,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CTBA2,57597,-70,-70,135.0,180.0,41051,39894054,29277,3768998,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:bb:3b:12:aa:60,Campus Trailhead,CampusTrailhead-2000s,e001a66c743c,CT-2112-AP43,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CTBA2,26340,-63,-62,65.0,65.0,983,336005,1109,126043,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9e:5c:8e:ef:90:88,TekSecute HQ,45675-Cobblestone-SheldonIA,e001a66c756c,RM210 Hallway,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,21017,-61,-64,300.0,400.0,97341,38223790,301902,390387155,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c0:74:ad:c1:ef:e8,TekSecute HQ,45675-Cobblestone-SheldonIA,e001a66c7590,Laundry EAP102,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CBLVOICE,593,-84,-85,6.5,43.3,458,32515,210,46769,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2c:db:07:d4:95:e0,TekSecute HQ,45675-Cobblestone-SheldonIA,e001a66c7590,Laundry EAP102,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,3610,-75,-69,117.0,300.0,1628,431482,1647,753343,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:b2:32:27:97:e6,Campus Trailhead,CampusTrailhead-2000s,e001a66c75bc,CT-2201-AP14,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,647260,-61,-61,48.0,6.0,2606946,290950145,12787983,18728288809,D-2050,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:3f:04:f3,Campus Trailhead,CampusTrailhead-2000s,e001a66c75bc,CT-2201-AP14,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,758764,-65,-64,360.0,400.0,2199687,307829160,13006336,18173659304,D-2056,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
